coreID,species,annotation.ID,image.ID,image.URL,flower,is.duplicated,set.number,sequence,username,user.ID,Year,Month,Day,Latitude,Longitude,Elevation,julian,L4,L3,L2,L1,tmean01,tmean02,tmean03,tmean04,tmean05,tmean06,tmean07,tmean08,tmean09,tmean10,tmean11,tmean12,bio1,bio4,bio10,bio11,precip01,precip02,precip03,precip04,precip05,precip06,precip07,precip08,precip09,precip10,precip11,precip12,bio12,bio15,bio16,bio17
4015866,Maianthemum_stellatum,9084566,321721,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.4015866.jpg,0,FALSE,1,4,AIKRB1U3EGMQR,22321,1982,7,15,35.902083,-105.635188,3435,196,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-5.63,-6.17,-1.6,1.36,4.59,9.43,12.97,12.76,9.57,2.72,-2.65,-6.15,2.6,7.248,11.767,-5.983,166.741,136.284,81.176,54.486,70.512,11.155,99.769,176.419,91.253,47.47,79.889,193.93,1209.084,55.869,537.09,113.111
3126795,Maianthemum_stellatum,9091113,321682,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.3126795.jpg,5,FALSE,3,8,A1OIBI3PWS4R5K,676,2011,7,9,38.95633,-106.99018,2908,190,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-11.23,-10.4,-3.38,-0.16,3.48,10.62,14.63,14.58,9.75,3.36,-4.27,-8.51,1.539,9.37,13.277,-10.047,52.803,130.516,116.346,161.745,79.746,16.071,71.919,34.956,54.885,73.099,60.941,23.828,876.855,59.933,408.607,74.855
13840611,Maianthemum_stellatum,9177276,322005,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.13840611.jpg,8,FALSE,1,2,A1F98HP8OY0W8M,19038,1993,7,21,39.8004835,-107.4657626,3132,202,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.78,-8.07,-3.51,-2.2,4.68,7.72,10.93,11.58,6.98,2.06,-7.4,-8.32,0.556,7.694,10.077,-8.057,156.54,140.36,109.71,162.958,91.338,41.648,14.508,38.836,37.017,89.138,93.82,47.981,1023.854,58.769,459.858,90.361
13840703,Maianthemum_stellatum,9177476,322008,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.13840703.jpg,6,FALSE,1,4,A1F98HP8OY0W8M,19038,2000,6,2,39.48921,-106.36701,2725,154,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-6.14,-3.87,-2.17,3.29,8.23,11.62,15.24,15,10.62,4.94,-6.81,-7.65,3.525,8.64,13.953,-6.867,77.59,52.435,54.961,73.657,37.48,35.472,27.538,70.308,50.92,26.128,47.031,49.367,602.887,34.03,221.555,89.138
13840612,Maianthemum_stellatum,9178674,322006,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.13840612.jpg,2,FALSE,1,8,A1F98HP8OY0W8M,19038,1993,7,28,39.7166216,-107.1900303,2813,209,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-4.9,-5.22,-0.1,1.12,7.55,11.17,13.9,14.32,9.58,4.6,-4.64,-6.4,3.415,7.793,13.13,-5.507,110.063,115.799,84.953,122.589,90.257,35.845,18.436,38.479,37.637,75.012,75.084,38.688,842.842,50.791,348.451,91.918
13840018,Maianthemum_stellatum,9180186,321996,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.13840018.jpg,9,FALSE,2,6,A1F98HP8OY0W8M,19038,1995,7,26,37.7965322,-107.9600107,3190,207,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.69,-2.44,-3.24,-2.46,1.71,6.64,10.63,12.12,7.59,2.51,-1.24,-5.44,1.558,6.428,10.113,-5.457,89.473,67.135,174.684,83.386,123.053,59.781,54.255,94.305,77.275,7.087,45.923,35.765,912.122,56.95,392.042,88.775
13840608,Maianthemum_stellatum,9180310,322004,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.13840608.jpg,5,FALSE,2,7,A1F98HP8OY0W8M,19038,1993,7,20,39.7851,-107.58408,2757,201,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-5.08,-5.46,-0.21,1,7.51,10.72,13.48,13.97,9.64,4.53,-4.36,-5.97,3.314,7.635,12.723,-5.503,101.244,107.484,90.867,142.407,82.987,36.92,11.042,33.158,26.085,81.761,82.401,38.545,834.901,57.105,351.135,70.285
13838223,Maianthemum_stellatum,9181594,321979,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.13838223.jpg,3,FALSE,3,6,A1F98HP8OY0W8M,19038,1978,6,24,37.892365,-107.8831204,3066,175,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-5.2,-5.18,-0.45,2.07,5,11.15,14.49,12.83,10.09,6.26,-0.71,-8.189,3.513,7.644,12.823,-6.19,75.602,49.322,95.32,41.949,64.105,12.063,44.351,30.16,31.634,60.532,84.453,86.432,675.923,45.799,266.205,73.857
13838190,Maianthemum_stellatum,9184599,321959,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.13838190.jpg,17,FALSE,5,7,A1F98HP8OY0W8M,19038,1992,6,22,38.0335241,-105.6630191,3076,174,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.21,-5.08,-1.38,5.15,8.07,10.89,13.78,12.87,10.68,6.56,-4.92,-6.59,3.568,8.076,12.513,-6.293,20.959,19.565,84.834,21.365,44.067,57.467,79.855,177.703,37.129,15.111,63.726,34.693,656.474,82.916,342.392,55.635
11091535,Maianthemum_stellatum,9185750,321922,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.11091535.jpg,2,FALSE,7,3,A1F98HP8OY0W8M,19038,2016,7,1,38.9607,-106.99172,2908,183,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-10.38,-6.61,-2.76,1.02,4.98,12.91,14.12,12.03,9.3,5.26,-0.47,-9.42,2.498,8.654,13.02,-8.803,67.828,53.446,70.791,85.2,77.748,9.982,39.381,95.324,56.027,27.287,65.536,131.606,780.156,49.273,312.13,76.65
6087494,Maianthemum_stellatum,9192356,321901,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.6087494.jpg,0,FALSE,5,10,A1YPBZS3UWBA2B,19569,1993,8,14,40.33098,-106.21885,2988,226,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-8.28,-7.67,-4.09,-2.06,5.8,8.15,11.06,13.05,8.37,2.51,-5.76,-7.99,1.091,7.978,10.827,-7.98,73.642,113.676,83.429,120.523,37.595,68.897,16.689,41.507,49.704,91.815,69.648,44.184,811.309,46.442,326.014,95.791
6089110,Maianthemum_stellatum,9192066,321902,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.6089110.jpg,5,FALSE,1,2,A1YPBZS3UWBA2B,19569,2008,7,9,35.94511667,-105.5637167,3378,191,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-8.15,-5.45,-2.46,1.02,4.87,11.54,12.26,12.19,8.1,4.41,-0.17,-5.59,2.714,7.305,11.997,-6.397,134.404,103.546,58.035,49.251,49.844,30.837,125.988,125.625,54.732,75.842,50.15,213.74,1071.994,59.285,474.132,129.932
6054412,Maianthemum_stellatum,9194771,321884,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.6054412.jpg,2,FALSE,1,3,A1VNLG8WJS0FB0,19671,1985,6,16,38.02256,-107.66209,2468,167,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.05,-7.59,-2.89,2.84,6.84,12.1,14.68,13.49,7.62,4.38,-3.3,-4.94,3.015,8.078,13.423,-6.527,44.34,48.913,98.104,71.819,76.411,18.33,69.506,37.288,127.683,51.693,85.484,34.37,763.941,48.223,311.271,89.988
3028082,Maianthemum_stellatum,9280018,321630,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.3028082.jpg,3,FALSE,7,6,A2BC5O377KEL6N,21075,2010,6,26,38.95633,-106.99018,2908,177,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-9.25,-10.04,-4.1,0.67,4.29,11.84,14.77,13.02,10.6,4.47,-4.91,-5.75,2.134,8.968,13.21,-8.347,87.671,113.142,45.333,114.679,67.202,43.784,36.696,89.251,37.899,109.349,78.058,246.773,1069.837,64.562,474.594,118.379
525868,Maianthemum_stellatum,9290889,321276,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.525868.jpg,1,FALSE,5,4,A1QMSOEETUUN5F,22968,1994,7,2,40.32,-106.41,3132,183,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-8.79,-8.79,-3.68,0.21,6.68,12.13,12.97,13.76,8.71,2.41,-6.5,-6.74,1.864,8.765,12.953,-8.107,42.453,67.821,44.92,81.798,31.293,31.869,21.062,48.923,21.58,54.947,66.879,40.646,554.191,41.076,216.498,73.935
520272,Maianthemum_stellatum,9291192,321270,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.520272.jpg,7,FALSE,2,2,A1SGRKLK1NTDI8,19130,1993,6,16,40.38,-106.18,2931,167,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-9.05,-8.63,-5.07,-2.12,5.55,7.92,10.24,11.83,7.78,2.53,-6.58,-8.24,0.513,7.977,9.997,-8.64,47.353,91.596,54.984,83.573,37.339,65.634,14.947,38.924,49.843,65.496,48.995,27.105,625.789,42.31,240.803,79.391
520270,Maianthemum_stellatum,9291376,321268,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.520270.jpg,14,FALSE,2,6,A1SGRKLK1NTDI8,19130,1993,6,2,40.2,-106.05,2859,153,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.51,-7.12,-2.74,-0.47,6.18,9.84,12.47,13.27,8.83,3.12,-5.24,-7.52,1.926,8.026,11.86,-7.383,49.741,89.955,51.408,80.337,42.155,56.169,18.523,40.978,60.694,69.371,42.129,26.832,628.292,39.531,239.663,86.333
520271,Maianthemum_stellatum,9291528,321269,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.520271.jpg,14,FALSE,2,8,A1SGRKLK1NTDI8,19130,1993,6,22,40.19,-106.07,2781,173,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.56,-7.1,-2.86,-0.5,6.22,9.85,12.41,13.23,8.47,3.01,-5.36,-7.71,1.842,8.028,11.83,-7.457,55.493,96.215,59.159,90.508,43.272,61.226,20.023,42.07,58.414,73.8,49.767,30.137,680.084,39.53,260.523,92.23
517179,Maianthemum_stellatum,9291781,321260,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.517179.jpg,2,FALSE,6,5,A1QMSOEETUUN5F,22968,1995,7,12,37.78,-108.23,2888,193,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.13,-1.65,-1.73,-0.68,3.33,8.44,12.64,14.25,9.63,4.13,-0.58,-5.22,2.953,6.974,12.173,-4.693,71.767,57.146,167.165,70.335,87.33,59.385,44.589,83.942,68.339,5.426,33.446,25.362,774.232,62.703,338.437,64.234
497036,Maianthemum_stellatum,9292225,321249,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.497036.jpg,8,FALSE,7,4,A1QMSOEETUUN5F,22968,1985,6,19,39.22,-107.2,2860,170,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-9.47,-9.3,-2.85,2.04,6.73,13.03,15.35,16.02,8.02,4.77,-3.49,-5.98,2.906,9.192,14.8,-8.25,38.66,59.293,128.454,103.315,66.542,36.738,62.814,7.165,167.069,118.054,141.561,66.537,996.202,58.08,437.084,82.563
13838209,Maianthemum_stellatum,9323600,321972,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.13838209.jpg,1,FALSE,3,2,A20JZMSLSJHW1N,20259,1982,8,13,37.88701,-108.25354,3613,225,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-8.94,-7.72,-5.5,-2.26,2.4,7.54,11.32,11.33,6.99,0.76,-5.17,-7.16,0.299,7.51,10.063,-7.94,178.444,72.283,169.988,39.236,89.118,7.345,111.262,164.777,117.703,33.758,165.028,79.803,1228.745,57.255,513.46,80.339
13838207,Maianthemum_stellatum,9323716,321970,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.13838207.jpg,11,FALSE,3,4,A20JZMSLSJHW1N,20259,1986,6,30,39.7191369,-106.4036178,2925,181,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-5.07,-5.62,-0.76,1.07,5.54,11.72,12.53,12.88,7.73,2.3,-3.6,-8.08,2.553,7.477,12.377,-6.257,28.505,109.171,28.829,75.766,23.817,45.935,72.733,39.566,52.421,52.923,68.412,29.556,627.634,48.611,257.67,81.151
27100252,Maianthemum_stellatum,9327835,322221,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.27100252.jpg,12,FALSE,2,5,AT267FO0SMLMJ,19232,2019,6,19,39.63898,-106.36671,2535,170,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-8.79,-7.64,-2.4,3.18,4.23,10.6,15.02,15.31,12.24,0.56,-1.63,-8.7,2.665,8.97,14.19,-8.377,50.034,47.833,111.283,82.892,100.427,48.943,26.311,28.429,22.056,56.866,30.816,55.275,661.165,52.844,294.602,76.796
27212563,Maianthemum_stellatum,9340789,322248,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.27212563.jpg,7,FALSE,1,1,A3GRBNEZF8U3T,20778,2011,7,21,39.43,-106.58,3689,202,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-10.3,-10.15,-4.54,-1.57,1.65,8.7,12.63,12.82,7.53,1.6,-5.3,-8.67,0.367,8.503,11.383,-9.707,90.373,94.225,118.713,175.201,111.579,26.425,52.49,36.579,45.1,73.514,46.248,24.501,894.948,60.654,405.493,87.505
4670976,Maianthemum_stellatum,9364012,321768,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.4670976.jpg,1,FALSE,5,6,A1GYII3R62TH65,21490,2014,7,8,38.934435,-106.96156,2889,189,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-11.72,-8.13,-6.58,-0.14,5.19,10.18,14.54,12.16,10.05,4.87,-5.15,-8.93,1.362,9.27,12.293,-9.593,77.774,91.102,64.238,34.248,56.065,7.458,47.831,65.215,76.486,37.56,82.519,69.662,710.158,40.386,251.395,79.266
4341105,Maianthemum_stellatum,9364289,321766,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.4341105.jpg,5,FALSE,5,7,A1GYII3R62TH65,21490,1978,6,10,39.00604,-107.950885,2691,161,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-8.54,-8.08,-2.67,1.57,4.25,11.52,15.47,13.3,9.73,5.84,-3.24,-10.42,2.394,9.014,13.43,-9.013,135.05,88.4,145.781,77.627,80.126,11.743,36.06,25.945,36.972,66.216,104.112,175.662,983.694,62.282,456.493,73.748
4670999,Maianthemum_stellatum,9366701,321769,https://crowdcurio-experiment-images.s3.amazonaws.com/Maianthemum_stellatum/images/Maianthemum_stellatum.4670999.jpg,0,FALSE,1,5,A3JHXFWEO61J6T,22250,2014,7,10,38.935003,-106.960074,2821,191,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-11.72,-8.13,-6.58,-0.14,5.19,10.18,14.54,12.16,10.05,4.87,-5.15,-8.93,1.362,9.27,12.293,-9.593,77.774,91.102,64.238,34.248,56.065,7.458,47.831,65.215,76.486,37.56,82.519,69.662,710.158,40.386,251.395,79.266
24640474,Mimulus_guttatus,9044554,322761,https://crowdcurio-experiment-images.s3.amazonaws.com/Mimulus_guttatus/images/Mimulus_guttatus.24640474.jpg,2,FALSE,1,6,A3PRCEB0CO9AUC,22630,2008,7,7,36.870651,-105.190056,2949,189,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-6.71,-4.019,-1.68,1.94,6.49,12.63,14.3,13.74,10.42,6.18,1.73,-3.76,4.272,7.432,13.557,-4.83,79.305,61.982,49.948,43.949,36.73,14.761,93.39,85.276,33.175,43.006,24.927,103.666,670.115,51.265,282.332,72.863
21211183,Mimulus_guttatus,9059709,322736,https://crowdcurio-experiment-images.s3.amazonaws.com/Mimulus_guttatus/images/Mimulus_guttatus.21211183.jpg,3,FALSE,1,7,A3PRCEB0CO9AUC,22630,1985,8,21,37.633349,-107.831116,2992,233,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-6.48,-7.4,-2.95,2.29,5.86,11.19,13.25,13.07,7.13,4.07,-3.62,-4.64,2.648,7.595,12.503,-6.173,51.487,58.598,171.571,88.427,55.785,16.666,79.102,45.804,148.085,64.498,207.396,50.187,1037.606,67.063,527.052,112.657
13785150,Mimulus_guttatus,9068569,322622,https://crowdcurio-experiment-images.s3.amazonaws.com/Mimulus_guttatus/images/Mimulus_guttatus.13785150.jpg,6,FALSE,1,4,AGDJMJCZZ7OUR,22691,1989,7,25,40.4221931,-106.3533736,2901,206,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-10.04,-8.97,-2.7,1.46,5.52,8.44,13.62,11.79,7.95,2,-3.99,-8.82,1.355,8.289,11.283,-9.277,38.183,61.862,49.227,53.502,30.474,20.296,64.391,36.05,35.025,32.887,47.922,59.898,529.717,31.79,186.151,83.657
13785134,Mimulus_guttatus,9068409,322612,https://crowdcurio-experiment-images.s3.amazonaws.com/Mimulus_guttatus/images/Mimulus_guttatus.13785134.jpg,10,FALSE,1,4,AI4N9JIAIXKPV,19321,1994,7,13,37.75813,-107.91461,3202,194,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.73,-8.61,-2.37,-0.5,4.44,10.41,12.17,12.2,7.65,1.49,-6.05,-6.4,1.392,7.862,11.593,-7.58,38.733,98.886,61.19,134.481,59.882,15.384,15.049,57.315,103.734,87.723,150.92,51.791,875.088,59.26,389.135,69.166
13785101,Mimulus_guttatus,9069035,322583,https://crowdcurio-experiment-images.s3.amazonaws.com/Mimulus_guttatus/images/Mimulus_guttatus.13785101.jpg,4,FALSE,2,2,AI4N9JIAIXKPV,19321,1997,8,3,37.8101526,-107.9153766,3153,215,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.66,-7.04,-2.68,-2.26,4.16,8.39,10.83,10.63,8.63,1.59,-3.82,-7.82,1.079,7.244,10.03,-7.507,144.436,38.029,43.01,101.605,86.765,42.712,84.614,128.748,83.064,73.743,73.779,46.667,947.172,43.162,374.789,123.751
13785102,Mimulus_guttatus,9069072,322584,https://crowdcurio-experiment-images.s3.amazonaws.com/Mimulus_guttatus/images/Mimulus_guttatus.13785102.jpg,5,FALSE,2,3,AI4N9JIAIXKPV,19321,1997,7,31,38.1262,-107.55859,3301,212,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-6.2,-6.16,-0.81,-1.83,4.66,9.7,11.93,11.55,9.43,3.02,-2.44,-6.35,2.208,7.121,11.06,-6.237,115.709,51.136,32.258,105.533,55.9,48.368,83.782,90.269,111.742,93.23,70.127,39.84,897.894,38.885,332.984,120.466
13785106,Mimulus_guttatus,9069125,322588,https://crowdcurio-experiment-images.s3.amazonaws.com/Mimulus_guttatus/images/Mimulus_guttatus.13785106.jpg,8,FALSE,2,4,AI4N9JIAIXKPV,19321,1986,7,1,39.724153,-106.3925886,2908,182,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-6.41,-6,-1.48,0.68,5.03,11.01,11.66,12.02,7.07,1.88,-4.38,-9.1,1.832,7.519,11.563,-7.17,28.793,113.514,29.543,77.573,23.83,47.934,73.134,40.139,52.085,53.213,68.446,30.103,638.307,49.456,264.221,82.166
13785107,Mimulus_guttatus,9069172,322589,https://crowdcurio-experiment-images.s3.amazonaws.com/Mimulus_guttatus/images/Mimulus_guttatus.13785107.jpg,3,FALSE,2,5,AI4N9JIAIXKPV,19321,1981,8,6,39.0213022,-107.9394528,2941,218,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-5.71,-6.64,-5.51,2.47,3.5,12.3,14.5,12.97,9.65,1.46,-2.55,-7.47,2.414,8.217,13.257,-6.607,23.024,49.804,149.056,77.336,151.838,34.888,113.491,63.602,45.73,161.809,43.013,96.665,1010.256,58.655,462.703,100.925
13785091,Mimulus_guttatus,9069499,322577,https://crowdcurio-experiment-images.s3.amazonaws.com/Mimulus_guttatus/images/Mimulus_guttatus.13785091.jpg,1,FALSE,3,3,AI4N9JIAIXKPV,19321,1992,8,7,39.97777,-107.41669,2622,220,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-8.98,-4.55,-1.53,4.54,8.22,9.94,12.24,12.96,9.07,5.77,-5.97,-7.85,2.822,8.123,11.713,-7.6,29.722,71.087,76.041,46.333,69.18,37.384,115.797,27.821,44.865,51.31,89.263,56.341,715.144,43.524,281.101,94.927
13785094,Mimulus_guttatus,9069945,322579,https://crowdcurio-experiment-images.s3.amazonaws.com/Mimulus_guttatus/images/Mimulus_guttatus.13785094.jpg,4,FALSE,3,10,AI4N9JIAIXKPV,19321,1995,8,12,37.71942,-107.89899,3433,224,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-8.21,-2.61,-3.67,-2.88,0.88,6.31,10.43,11.84,7.21,2.61,-1.4,-6.01,1.208,6.501,9.827,-5.963,133.619,116.878,211.521,104.357,164.137,60.259,49.657,98.658,81.731,14.608,65.333,50.043,1150.801,57.305,509.277,114.308
13785070,Mimulus_guttatus,9070199,322559,https://crowdcurio-experiment-images.s3.amazonaws.com/Mimulus_guttatus/images/Mimulus_guttatus.13785070.jpg,1,FALSE,4,2,AI4N9JIAIXKPV,19321,1999,7,22,38.07421,-105.58122,3019,203,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-5.37,-3.87,-0.41,-1.2,4.28,10.02,13.68,12.02,8.15,3.94,1.66,-6.69,3.018,6.849,11.907,-5.31,32.992,13.884,33.512,141.996,102.716,41.488,121.343,132.985,46.555,44.397,10.67,45.616,768.154,73.59,396.324,57.546
11091587,Mimulus_guttatus,9070838,322554,https://crowdcurio-experiment-images.s3.amazonaws.com/Mimulus_guttatus/images/Mimulus_guttatus.11091587.jpg,1,FALSE,5,5,AI4N9JIAIXKPV,19321,2016,7,14,38.95998,-106.99412,3203,196,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-10.38,-6.61,-2.76,1.02,4.98,12.91,14.12,12.03,9.3,5.26,-0.47,-9.42,2.498,8.654,13.02,-8.803,67.828,53.446,70.791,85.2,77.748,9.982,39.381,95.324,56.027,27.287,65.536,131.606,780.156,49.273,312.13,76.65
6089586,Mimulus_guttatus,9071280,322545,https://crowdcurio-experiment-images.s3.amazonaws.com/Mimulus_guttatus/images/Mimulus_guttatus.6089586.jpg,3,FALSE,6,1,AI4N9JIAIXKPV,19321,2008,7,8,35.94153333,-105.5689167,3305,190,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-8.15,-5.45,-2.46,1.02,4.87,11.54,12.26,12.19,8.1,4.41,-0.17,-5.59,2.714,7.305,11.997,-6.397,134.404,103.546,58.035,49.251,49.844,30.837,125.988,125.625,54.732,75.842,50.15,213.74,1071.994,59.285,474.132,129.932
6086155,Mimulus_guttatus,9071466,322544,https://crowdcurio-experiment-images.s3.amazonaws.com/Mimulus_guttatus/images/Mimulus_guttatus.6086155.jpg,2,FALSE,6,5,AI4N9JIAIXKPV,19321,1997,8,31,37.201,-106.7611,2622,243,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-6.02,-4.5,1.14,1.15,7.57,11.8,14.68,14.09,12.33,4.56,-1.5,-6.23,4.089,7.879,13.7,-5.583,150.096,49.41,22.021,73.266,55.003,39.16,76.938,102.865,93.722,66.288,67.35,47.609,843.728,48.021,346.683,108.79
6064767,Mimulus_guttatus,9071722,322537,https://crowdcurio-experiment-images.s3.amazonaws.com/Mimulus_guttatus/images/Mimulus_guttatus.6064767.jpg,5,FALSE,6,8,AI4N9JIAIXKPV,19321,1987,7,18,37.8,-107.8666667,3286,199,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-8.88,-6.4,-6.98,-0.27,2.68,7.74,10.79,9.83,5.57,2.97,-4.55,-8.96,0.295,7.315,9.453,-8.273,96.694,120.235,109.355,64.206,87.658,22.188,44.328,144,37.358,62.253,96.999,71.084,956.358,45.207,373.59,103.874
